name,rank,score,max_beta_to_spy_126day,min_beta_to_spy_126day,max_cumulative_common_returns,min_cumulative_common_returns,max_cumulative_specific_returns,min_cumulative_specific_returns,max_exposure_basic_materials,min_exposure_basic_materials,max_exposure_communication_services,min_exposure_communication_services,max_exposure_consumer_cyclical,min_exposure_consumer_cyclical,max_exposure_consumer_defensive,min_exposure_consumer_defensive,max_exposure_energy,min_exposure_energy,max_exposure_financial_services,min_exposure_financial_services,max_exposure_health_care,min_exposure_health_care,max_exposure_industrials,min_exposure_industrials,max_exposure_momentum,min_exposure_momentum,max_exposure_real_estate,min_exposure_real_estate,max_exposure_short_term_reversal,min_exposure_short_term_reversal,max_exposure_size,min_exposure_size,max_exposure_technology,min_exposure_technology,max_exposure_utilities,min_exposure_utilities,max_exposure_value,min_exposure_value,max_exposure_volatility,min_exposure_volatility,max_leverage,min_leverage,max_max_drawdown,min_max_drawdown,max_max_position_concentration,min_max_position_concentration,max_net_dollar_exposure,min_net_dollar_exposure,max_sharpe_126day,min_sharpe_126day,max_total_returns,min_total_returns,max_traded_in_qtradable_stocks_us,min_traded_in_qtradable_stocks_us,max_turnover,min_turnover,max_volatility_126day,min_volatility_126day
Blue Owl,125,0.13335609967883338,0.1010557611554544,-0.17163008834650126,0.03275079673429082,-0.003299720539790329,0.1178402902609086,-0.0007577706859804857,0.09077470473149717,-0.05374225809994812,0.0438112460441908,-0.02975182727443613,0.0802044941141639,-0.1186436503143706,0.054281755003951083,-0.04798425789528157,0.08978133294553223,-0.06470472900669763,0.1831627565753889,-0.176028236243103,0.14232194763705314,-0.0883108936900743,0.1488314570201418,-0.11314369957210545,0.3648596015766968,-0.2320719529696008,0.09360673422217702,-0.16117077853380446,0.4044040016381468,-0.4961048586962379,0.3794858008510462,-0.3036446439761317,0.0933332985860487,-0.11122069322414324,0.06775939673210596,-0.04776672653280985,0.3867324306953986,-0.3248959323850706,0.3744750091664351,-0.3977965221001762,1.0512596488082533,0.0,0.0,-0.03347677524012837,0.024953150402539283,0.0,0.03030223593056687,-0.02082506786987047,3.4840610091976143,-0.4780822639617773,0.13566154018862409,0.0,1.0000000000000009,0.9750946463878296,0.955880393808622,0.0,0.0499074437404732,0.036751045470603205
Lavender Penguin,126,0.1332891257737746,0.10090378667799048,-0.17161105981897426,0.027114494347851403,-0.00885265675059399,0.10355526112646808,-0.003794104099501761,0.09078529011172856,-0.053484681357933335,0.04376817974890653,-0.029691209423671237,0.08020711009991519,-0.11865071795964445,0.050593385751514224,-0.047983854507190886,0.10338097459498856,-0.06503773274130695,0.1830740550178215,-0.17624861871433195,0.14231803808807322,-0.08832525305451079,0.14883449062127374,-0.11354937835534135,0.3606364289152309,-0.2338975730637616,0.09381118201248692,-0.16067931312875014,0.4042590517062229,-0.4957230753315207,0.3802000946115267,-0.3036856802583616,0.09391283458802613,-0.11121362212219736,0.06777377973422186,-0.047894475402172336,0.3869330154009117,-0.3212475315075584,0.3744579170659259,-0.3949923758307243,1.051251046446303,0.0,0.0,-0.03345406207981436,0.024971992849100438,0.0,0.02938526671939438,-0.020364542231006703,3.4774707251646717,-0.4865271185430019,0.11500558388751435,-0.0029242126541249025,1.0000000000000009,0.9751062699063268,0.9564540563955872,0.0,0.049926910533974696,0.03675892784351048
Jade Camel,127,0.13313190322780355,0.0998730734075601,-0.17156047336596955,0.026101862039407786,-0.00981014149398407,0.1029337467687188,-0.000853011868080511,0.09078352146913282,-0.053456945627122346,0.04376938721122768,-0.029557246521396494,0.08020465304264884,-0.11864407147035007,0.05059293523445384,-0.04798501274875541,0.1200935832966858,-0.06497389589745102,0.18318868630205348,-0.1762629292609912,0.14233143715144544,-0.08832727304011567,0.1488398288081635,-0.11347692010887607,0.3656612594196945,-0.2336285282361367,0.09385945511482968,-0.16074191271157084,0.4044701411656558,-0.4956950553706475,0.3802958253003832,-0.3036733126902022,0.09395637065212548,-0.11121961465862673,0.06777069403364093,-0.047886208266322006,0.3859524205317276,-0.3297309067185372,0.3744451058099508,-0.3890191887065921,1.0512618534722882,0.0,0.0,-0.033439202243730995,0.025002574595538826,0.0,0.02931618551972167,-0.02032260954380212,3.4761240630368597,-0.4988287853568754,0.11328739450529812,-0.0012968783598937828,1.0000000000000009,0.9750999261689526,0.9558848569254262,0.0,0.04992875081587316,0.03675980577642477
Cobalt Blue Jackal,128,0.1330804761904762,0.10090796093318262,-0.17157143534475452,0.0319425565118181,-0.0042009213113384245,0.09881312176378663,-0.009434407369493079,0.09078319417821527,-0.053516453852824115,0.04376982169704896,-0.02974063140144828,0.08020682330841307,-0.1186443275761846,0.06960696572892995,-0.04798069092071259,0.08976893836364251,-0.06484889480646469,0.1829242993023442,-0.1762509502247972,0.14229475121971852,-0.08832246974285743,0.14884075886010312,-0.11281316569873945,0.3611896317234801,-0.23418989313499725,0.09380183075959307,-0.16066337597972782,0.4046327713538656,-0.4956506314967303,0.3801724636017517,-0.3036577114922071,0.093987234494543,-0.11120197163327764,0.06776894954227733,-0.04785198863941388,0.38696459027891983,-0.32769906649614944,0.3744614283531365,-0.39692476131987225,1.0512850891560344,0.0,0.0,-0.033444795170001124,0.02495591322066324,0.0,0.029366221055749087,-0.020366950563774616,3.478617727071488,-0.5033548118021555,0.11547254811183084,-0.0043828054460255395,1.0000000000000004,0.9750925146244712,0.9558607840166242,0.0,0.04992469396782543,0.03675679151465626
Aquamarine Beetle,129,0.13292815095568522,0.10137942556263688,-0.17156717656503145,0.0296728294586146,-0.006307010063205665,0.10381488076187884,-0.00022761995428688397,0.09078404217199126,-0.05351014620355316,0.04377417243599068,-0.02973837932242906,0.08020703489480129,-0.11864923424666947,0.05059276593934872,-0.047983078118876574,0.08976898411787038,-0.06503211091076301,0.18309951006570466,-0.17621443536750506,0.14231630841163648,-0.08832356612701155,0.14884137670231548,-0.1132938812793508,0.35840632038204384,-0.23225956691664604,0.0937881030357723,-0.16084901990824765,0.40596905080779605,-0.4961200219736743,0.3801072684203893,-0.3036198236635967,0.09341918507641007,-0.111212701454397,0.06776212530296162,-0.04784263235393997,0.3263139880990412,-0.3401288943922693,0.37445391828265184,-0.3099895229607875,1.051271980090539,0.0,0.0,-0.03345051350496641,0.02495947373374456,0.0,0.02952264610030678,-0.020420309033017257,3.476815792665608,-0.344937290734886,0.11801551442590608,-0.002270436368301709,1.0000000000000004,0.9749931854890138,0.9558707740510728,0.0,0.04992245456500504,0.036749546562147586
Chocolate Woodpecker,130,0.13291261106003113,0.10126943704169628,-0.17157938679051365,0.029645797692506637,-0.006348876957897542,0.10758986480028332,-0.001697493161007646,0.0907811447775915,-0.05357963172564786,0.04378522779080885,-0.029764356783682583,0.0802062691810652,-0.1186414431287178,0.05540583070749483,-0.0479848857788879,0.0897694199964717,-0.06478252976198826,0.18334355866699664,-0.1761800333701547,0.1423296864311734,-0.08830653906107064,0.1488404562477421,-0.11320139762339528,0.35814756532701497,-0.23267947037428954,0.09382195501429247,-0.16082153807249566,0.4060660864002208,-0.4961420619246344,0.3799885637549629,-0.3036498114212349,0.09346279459233507,-0.11121839449729648,0.06776009302279687,-0.04782157195092244,0.3845607770220737,-0.3380186142802033,0.3744438352054279,-0.3321971813033434,1.0512574855116417,0.0,0.0,-0.033452920129758354,0.02493910807273304,0.0,0.029698692293390824,-0.02130747743876174,3.4778641291277697,-0.3846409505359869,0.12175001635860405,-0.0040119765012782685,1.0000000000000004,0.9750638418145404,0.9561903101037712,0.0,0.04992315313340226,0.03674245015368064
Bright Red Dove,131,0.13290006184483624,0.10126901435274234,-0.17157785397633726,0.02964565019987186,-0.006348876957897542,0.10769025585907976,-0.001697493161007646,0.09078114662617298,-0.05354824332634426,0.04378522143579741,-0.029764356783682583,0.08020110880966012,-0.11865311785030255,0.05540583070749483,-0.04798488341222766,0.08977241149216754,-0.06481627783555666,0.18334355866699664,-0.17617565739200627,0.1423306949458219,-0.08830653906107064,0.14882466499984326,-0.11320139762339528,0.3581779999880445,-0.23267947037428954,0.09377977143388153,-0.16082153807249566,0.4043451440462885,-0.4961420619246344,0.3799885714008813,-0.3036462414309943,0.09346279459233507,-0.11120772951958777,0.06777242501044123,-0.047815573582271835,0.3845607770220737,-0.3380186142802033,0.374443842833128,-0.3321971813033434,1.051286884744534,0.0,0.0,-0.033452920799456366,0.02493910807273304,0.0,0.029714286165987806,-0.02130747743876174,3.477863887624121,-0.3846416881503074,0.121950009498349,-0.0040119765012782685,1.0000000000000004,0.9750638418145404,0.9561903101037712,0.0,0.04992026268145878,0.036754998784606224
Teal Mouse,132,0.13239940264803915,0.16711028524699978,-0.1568155763098781,0.06683141990550401,-0.005898672814140138,0.0170102079993879,-0.03317926351023215,0.06481284123427952,-0.02182769958598297,0.023721169202667973,-0.03071576891263433,0.05850529376571925,-0.09926671637408592,0.11545657874296054,-0.1038481323521509,0.09540670195343193,-0.09852280513688533,0.14264122529848414,-0.15288626015984275,0.1144527974204474,-0.11192986257376822,0.1553167357933687,-0.060326890145062824,0.16960391334608751,-0.22834447005240566,0.06775018880772478,-0.07094673102779793,0.5764273854131495,-0.41028161404761215,0.16936028982518792,-0.1875698279550256,0.15702586245235356,-0.03313295864117685,0.12347530965249558,-0.1429961469399222,0.2103626043753361,-0.30589189822671675,0.30170039303155344,-0.1056096884038617,1.0687027202781374,1.0202589928657595,-0.0007262528443457937,-0.023900386345289282,0.029647366908414137,0.0069658946133060815,0.03497846836144924,-0.035892071505625685,2.047027744295144,-1.1117266711166574,0.04366495894098632,-0.0007262528443457983,1.0000000000000016,0.9835351633303648,1.051095489825215,0.06743365197756629,0.03799295438670619,0.024874787864278058
Spring Green Ostrich,133,0.1309071724539439,0.06444009510419475,-0.10587610150688873,0.06788609879175889,-0.00839006062740133,0.028406833519922788,-0.0454527825008757,0.09542704231953596,-0.08540362224118563,0.02774397096940122,-0.0395633487310812,0.09052241883978092,-0.07486872360921629,0.058902351586736526,-0.05971895958278554,0.11419811537937725,-0.14245358574879224,0.11254610734151313,-0.08771269082187412,0.060256587537694375,-0.13110192941580018,0.10444404609778134,-0.06643338284502151,0.3922599898489663,-0.20411559898480985,0.0667196904168077,-0.06009951431395635,0.5435842292411435,-0.0336056873853472,0.3802819687563491,-0.20539870403373264,0.08545983720094386,-0.07821259786156466,0.05269010153558045,-0.055512744284887214,0.34657525914345905,-0.39458915229558,0.17808619772640216,-0.38758965085169106,1.026432685865373,0.9043073753342824,-0.0010823022491410939,-0.04774323620247176,0.01730600915425751,0.01249308605245243,0.007996085558833532,-0.013861280294471246,3.135362101809477,-0.09747501355214484,0.09139005203666484,-0.04587532916849102,1.0000000000000009,0.9873782527968109,1.1655466799603236,0.0,0.056162859557305135,0.04156995933924198
Cyan Zebra,134,0.13013163017869234,0.05334701434168461,-0.23304526867222894,0.07045351557151402,-0.011838068284900638,0.008291109764504867,-0.07028648292234219,0.10033140200024504,-0.040832401177273575,0.035890977857626495,-0.06183999007162449,0.15727943014390675,-0.09761951898399956,0.13809059829749062,-0.032155907670198235,0.01097146735766448,-0.19347989434002846,0.12462821320035622,-0.049867592062315065,0.11708248977242858,-0.15928885007181065,0.1842676342163113,-0.060370274342492536,0.32319616526805983,-0.2648386033413976,0.033536234620439594,0.0,0.513238160777243,-0.5193396925295818,0.3621127781992074,-0.0926664326602668,0.04827008985158258,-0.183458251812166,0.057082535867993014,-0.06508439935206252,0.19442818302173068,-0.3821757399601045,0.14063447609099206,-0.3804695445875261,1.0369096801297228,0.9609419657391068,-0.002019148791751207,-0.05357402187392297,0.03384890841958098,0.0294306694116768,0.007997407485991034,-0.03301454631638477,1.9172650667462956,-1.7199548877719442,0.04665995667119893,-0.031929998570672365,1.0000000000000009,0.9709091319859602,1.000530931388874,0.006134749294104324,0.06803210918557173,0.040866147747408835
Bright Yellow Ant,135,0.12639384914543253,0.2619756668259129,-0.007721380692534219,0.1026607225011964,-0.0015559913129015168,0.017924903675173187,-0.05192222560180815,0.028820825153123668,0.0,0.0,-0.008198656518907964,0.06963763245947338,-0.034787107601055134,0.05261124298847002,-0.08400090355467478,0.028467159758754582,0.0,0.17573066222165634,0.015168670355267144,0.03814496107171416,-0.0380828800046828,0.12989313796352073,0.003538348912562128,0.09351128738622592,-0.18115608162667754,-0.021122515248076127,-0.1878125862177974,0.6352432603556668,-0.5041197897640831,0.3783456412463086,0.3318679198817602,0.05232005685527938,-0.04621062100993576,0.15237684868803733,-0.03962935120223896,0.07029767658245074,-0.3398707986752955,0.06911868793853856,-0.3516200856373547,1.0555173171449577,0.9381784375956899,-0.0006233600904201352,-0.06045875212517005,0.04875032061745935,0.04467360151848939,0.049468482601636214,-0.08170778508796743,3.4156590443875343,-2.5596504198533743,0.1066300165950993,-0.010586861682238768,1.0000000000000004,0.9629036703071322,0.9412463757937728,0.0030115714441428017,0.05231129806390169,0.04070099066931001
Yellow Dog,136,0.1256958582904873,0.10000161015830517,-0.08767538093191897,0.02339861707459412,-0.007941784208760239,0.11115374431159553,-0.0015324005245659356,0.1071733212466372,-0.05260314853846261,0.04978094661002926,-0.036809862167751374,0.09748623648728083,-0.13426120578802225,0.060794670071797875,-0.04755055129916713,0.10791596399115506,-0.0697180345256655,0.17700442726683505,-0.17763913567415715,0.12298184065252482,-0.11442916974297088,0.17083690897425435,-0.10208916438776773,0.3379910205070654,-0.22756714142367684,0.07736583106813656,-0.15694105147122,0.4685127102052196,-0.4672300769723006,0.380038595575075,-0.3206601378706121,0.10418515149217462,-0.12414304319052745,0.08490137345548054,-0.036515386467441915,0.38588718369536223,-0.3438867296408578,0.37924598413666616,-0.38017316988756106,1.051359026276605,0.0,0.0,-0.03755106394993176,0.029833928613021726,0.0,0.03295207652604972,-0.03207151568423182,3.29710137091056,-1.4761897515329043,0.11588259740105487,-0.0012730601522703555,1.0000000000000009,0.9702909824003394,0.9569369163321056,0.0,0.046659022008853315,0.03601837986329118
Spring Green Buffalo,137,0.1213642761643102,0.11308884189981935,-0.0803690913868264,0.036456487218883504,-0.005018794572530515,0.08980045613903953,-0.013035029156920673,0.11041178577199806,-0.052431134913605064,0.058553261664758376,-0.0292532944289086,0.1123757981868068,-0.12327305276036338,0.06948306373357688,-0.04812984830688869,0.16078695064081916,-0.07977301801611439,0.18426146874036814,-0.19265513032889747,0.1375566581928655,-0.09486041472746977,0.10940175308848543,-0.11309282749798308,0.3711480637765083,-0.19880463649243868,0.11700891217599785,-0.17973645314104508,0.6259316574573267,-0.6471604979459441,0.36942671121863496,-0.38249201964770224,0.11948047510031047,-0.09236720406023488,0.047089833388034415,-0.06539696125107372,0.32034714579277673,-0.4277949236709846,0.37664503478578265,-0.3701988651106579,1.0579699081653862,0.8443974266173832,-0.00013188417187450343,-0.04669775263842744,0.04610224363472151,0.036467589275017975,0.07845042994837771,-0.054005512015370565,3.5223388881712845,-1.7870278361221708,0.1193495641557616,-0.012845986068933724,1.0000000000000004,0.9575575910727854,0.8543316260079847,0.0,0.05995045218301678,0.04375059259819981
Orange-Red Squirrel,138,0.11600074288103285,0.09627034162324312,-0.02013701387415473,0.00022846489801353617,-0.013641245965870352,0.10114853326227302,-0.004659916596956193,0.053684250124260105,-0.032410220558031125,0.014968812521451718,-0.025406131335071167,0.04838604982669185,-0.04534928475244507,0.027494229489685364,-0.03079650408863052,0.15521726129903315,-0.0957207044959904,0.0424662111848256,-0.07166890534863572,0.07617581630319875,-0.1867009327046517,0.0916242050856612,-0.006933696303737695,0.2161051910821016,-0.43509548748146987,0.06853236375042551,-0.03578155074890467,0.24815173577633015,-0.28887853390443136,0.3525421294621647,-0.1849569378675207,0.10216945745017186,-0.013415194014049827,0.011276549183924185,-0.022194334969356303,0.3834314779430825,-0.16791742108463573,0.34502784020852273,-0.3943890342908768,1.026371370625417,0.22156290387058186,0.0,-0.05231484321318061,0.02326428486508231,0.004670014541853318,0.011640235137824471,-0.010552080209725624,3.909569141601605,-2.8032407486687827,0.09573558276241756,-0.007386976285562619,1.000000000000005,0.9958404161688288,0.3191343587283853,0.040618217555962934,0.0475372914106894,0.026997366372907027
Peach Caribou,139,0.11382494218822822,0.10044882547968516,-0.17072153882508376,0.024216154888021316,-0.007884047245278691,0.10076573600017323,-0.005470836255308864,0.09076490760721244,-0.052461432306137715,0.04304166392898262,-0.03248057044915727,0.08257205657499962,-0.0861705500821556,0.05058896946780222,-0.047537115656737766,0.10286729864995943,-0.05709025829326796,0.1832427753837501,-0.17874255392587127,0.14231369528979584,-0.10527546615440454,0.15219679485184104,-0.11192199062072143,0.15180021176295147,-0.12023944245126585,0.09479347096558016,-0.16279618186630596,0.4085881883294393,-0.4943875244979067,0.3800747481371457,-0.35997090567115897,0.0983685368074922,-0.10644816861272956,0.06179916665820119,-0.04507311405241371,0.3870564630817607,-0.3077381650209217,0.3728093402288373,-0.3950477017055524,1.0507990201829596,0.0,0.0,-0.035810235651100815,0.024972059227938208,0.0,0.029389790357795573,-0.02053110687515647,3.558793759534094,-0.7464214814365033,0.1044958785381196,-0.004899006764593761,1.0000000000000009,0.9747236724338538,0.9565503004873374,0.0,0.050365879682930326,0.03588745572542263
Tan Robin,140,0.11028695939507108,0.20749648232102774,-0.0942193116787522,0.040571177198993384,-0.007874839462058025,0.13857008459078446,-0.02004516409625912,0.1828544275383717,-0.18502133770554405,0.017750685477199175,-0.04427839300199134,0.18742034381601846,-0.15457288269356184,0.04200320329234458,-0.06080009256936176,0.19459204082776765,-0.1878123419577936,0.1262884925793921,-0.10763895579998303,0.1863872786609159,-0.1863276999519096,0.17169682022595095,-0.11049278287811964,0.4806954051212343,-0.4669341262435979,0.06568002064061901,-0.10416700905840763,0.4697704112687729,-0.6137584718015167,0.2684851665074078,-0.3149694344545172,0.1455126175114686,-0.18433789066865272,0.02925008228339608,-0.07474270045514864,0.4272653306993116,-0.40924505387516297,0.40394256985794796,-0.31375507581240136,1.0433060254735258,0.0,0.0,-0.047833670169806296,0.023016770229782973,0.0,0.020865471107869956,-0.021392400522455158,3.082914882986451,-0.4270194019101229,0.16118584097066635,-0.007836889424677973,1.0000000000000009,0.9671766360568148,0.9845633609433548,0.0,0.08148817360587997,0.05845497826594095
Gray Canary,141,0.10830579473625562,0.04836596875850456,-0.08559341389399437,0.06605459554810067,-0.009164183819899365,0.414060300696838,-0.0059883383505799906,0.10303918384968487,-0.1000022972760532,0.05677659025755149,-0.06117655616456985,0.0883340114508217,-0.1034900697253286,0.08610777143351082,-0.09065141445336533,0.15721618023237846,-0.15501294363236648,0.07926912130016348,-0.08327156571278374,0.1548517889488628,-0.17468518379120596,0.1006653620507826,-0.11583533046925977,0.5271201676502805,-0.3924330364974243,0.11434379706627143,-0.12675102841571362,0.5710523049261915,-0.3897658390630053,0.512019005024958,-0.5513660208687844,0.09617038057928556,-0.0993951957589184,0.07331743052958148,-0.06875177692672269,0.40324588305658016,-0.4018317524864989,0.5739337278904387,-0.7026466437610699,1.0330040763663089,0.8813590546760863,-0.0017313123442296784,-0.02463137399154955,0.022373811830306917,0.011202177537078528,0.07908699745769088,-0.05863892470415065,7.016261515738937,1.2949234470573514,0.4985342501542915,-0.007919707109459995,1.0000000000000009,0.9790606264341136,1.8550822235757207,0.2292102871896388,0.052904623503585484,0.036085214194304056
Brown Mouse,142,0.10642865354469974,0.21640322316804547,-0.07113398228576129,0.08314006813783538,-0.002457457845120748,0.11513961030836195,0.0,0.1527591505096981,-0.09100057608343773,0.06591810357532027,-0.0388999414044148,0.1804866286148714,-0.12292226928936616,0.07980014961688102,-0.04488506459576228,0.1979566209463972,-0.1028819470079533,0.10047430392078366,-0.12544888688150554,0.2057352706451581,-0.10641122831229258,0.1399737699303591,-0.13945064317796502,0.3734625238606745,-0.523194763395778,0.03298983523628872,-0.07966695226889192,0.489902308673466,-0.3584036684460685,0.07374519189304968,-0.4307676514968549,0.1835481264409089,-0.17318793858464596,0.04597074549611064,-0.04381201604195396,0.4625867743129011,-0.3988435397605127,0.5042781637007235,0.30101080997537777,1.0725462532907701,0.0,0.0,-0.08668572303179194,0.029034939839681667,0.0,0.0418048978958836,-0.03028131047556132,3.340003576752076,-2.414836475277551,0.1931699208786697,-0.002054196972440136,1.0000000000000004,0.9538467275192394,0.9568917449889556,0.0,0.09332282326598144,0.059438342271763527
Chocolate Koala,143,0.1057415006998048,0.08247049461634569,-0.16779710642257156,0.010345972098108058,-0.0248486783389944,0.06905513931303453,-0.03421341133788225,0.13387927781367176,-0.07916247259527345,0.07055175012530725,-0.04402597369416041,0.111323937654031,-0.13462104288001284,0.07315482041324621,-0.07945834530460533,0.17592481653948636,-0.0943442311099415,0.12283015178299556,-0.2130977750639087,0.0993107628903957,-0.12568833102658716,0.15807062113104256,-0.11196055323110164,0.4015331240386925,-0.1997925887164431,0.13279227706209198,-0.18171670858425668,0.42144304998859994,-0.5436916885105758,0.3813065183428805,-0.3579368839222913,0.1600393312826251,-0.08987200435347859,0.06394803092662978,-0.064470590746692,0.3629518428111865,-0.42565055240985855,0.3932413791402749,-0.3758729798852863,1.058255637095109,0.7981609354741551,-0.00030257015977326775,-0.05896257733099761,0.04479830362050342,0.034571582431768486,0.06861224324282543,-0.07693194739275505,3.1766910173494054,-2.0224708108492537,0.060020391999253915,-0.03183460242287217,1.0000000000000004,0.9634070298448009,0.8028658380559962,0.0,0.056531289748418666,0.0425511168329004
Aquamarine Penguin,144,0.1028365578786894,0.17782532985211771,-0.02470454094227925,0.0260642545492098,-0.007110537435758291,0.1893640992179113,-0.009455633523283824,0.024645258371115714,-0.06480890057586733,0.0849939508534876,-0.034929286386403316,0.08626393237877007,-0.08569548799173207,0.07045154862008242,-0.05502206572446089,0.07301775752635815,-0.13033376210254596,0.05948334109755081,-0.07260988438991961,0.1907759178141072,-0.2065175222630348,0.06746256520257157,-0.11361452717574873,0.4582873635677266,-0.3788616255472502,0.032135522482944066,-0.03620499801683201,0.4627332126039769,-0.4164656961656855,0.3476177842296669,-0.3841336726723469,0.12424106332865592,-0.12824127165969335,0.0066451865144258725,-0.02312020572615891,0.2938218279960739,-0.4112832153605097,0.3918429098916511,-0.4306314888009898,1.0604296999703566,0.5664790516239872,0.0,-0.10115561199207533,0.04467160877110096,0.02983607429642354,0.06144681430069774,-0.06034441876930372,3.154061620701487,-2.295664334896604,0.19830180300192213,-0.0025910284131563928,1.0000000000000004,0.9698822641726332,0.5685556587859757,0.009929811697710636,0.07909554208890894,0.05690813110074176
Sky Blue Hawk,145,0.09997879451417938,0.08701570987493065,-0.04965020907146519,0.059133927706427336,-0.02250796466540994,0.0264744763294813,-0.03462166544092027,0.09070794303846033,-0.012067013682824552,0.005246849950165027,-0.013059123177823165,0.1906807891089306,0.017275918885645968,0.06077215811877368,-0.00287637477710163,0.16574032209441236,-0.1876024257659899,0.10426045618709708,-0.04043500811480031,-0.0006880346965328773,-0.19277700592545327,0.15541722948867642,-0.01654425520501111,0.3847652830116049,-0.3710355784555471,-0.028482919224924443,-0.18437177001170424,0.3777239021169987,-0.40787565093093053,0.21356510326866102,-0.32787743573229683,0.039195895382169714,-0.10784441509095834,0.032514507730123716,-0.04255467963693006,0.377736392165924,-0.04954729616254743,0.4008841649868046,-0.3972241325638694,1.0642940770392872,0.8964748881818464,-0.0047978021900527785,-0.07363338426662683,0.005405387601289042,0.002554643871241087,0.026644702433230395,-0.015379215241278834,2.4462466871057837,-2.0225020375186147,0.061057576509031534,-0.035267314829074865,1.000000000000001,0.9760630195944952,1.1876053409484069,0.0273917529061968,0.06601350948830502,0.042791557853524544
Indigo Monkey,146,0.09977526212721076,0.04227722763110814,-0.04472244118294385,0.0020249246294055108,-0.0003270110801867343,0.08529370134131264,-0.012207593244644044,0.00493216502499675,3.350058712153227e-05,0.0020337386477546587,-0.0012520236179837064,0.004604690788070857,-0.0021405251494048985,0.0015145223827303508,-0.001913457683320914,0.0024016771907312212,-0.002111133662438175,0.01091649019801768,-0.0012833599592943976,0.006153126631390598,-0.0015966354148193498,0.0019338974810049194,-0.014840309633879138,0.017136055524375766,-0.01864140179796817,0.0017397895676502294,-0.0015530765122371444,0.10051251727071908,-0.09184527096628516,0.016855122879953017,-0.011698758124500766,0.005081314411933735,9.395756984250346e-05,0.0013438113417012663,-0.00149837853329827,0.017165306351247547,-0.01541324505862073,0.0169571214963072,-0.02176655756915773,1.0232650354993431,0.9748769295958016,0.0,-0.019313254422191898,0.0063344041648237025,0.00499151631218105,0.00525129310153898,-0.005729537547441189,6.817444797543754,-1.2884084179962143,0.08735420882839606,-0.01240743699526492,1.0000000000000016,0.9899564430878448,1.3533218468197319,0.0,0.020225740389679187,0.014504294953222203
Lilac Goose,147,0.09120043977058234,0.2588224396021074,0.0,0.08326581725941473,-0.006937949820435385,0.04977802980913548,-0.035476427757141105,0.08377148712423896,0.020735202473175264,-0.002602875292662441,-0.016726828628041274,0.1814936550854362,0.04792168740809472,0.04119141122165962,0.011598242070984251,-0.011965585460500245,-0.14823438018368562,0.01666342851815578,-0.005671249659385005,-0.0672562512778864,-0.15699328995045286,0.1442540003871819,0.057371390199888926,0.25426720512105666,-0.023433399609575724,-0.08543359434187417,-0.1590702606777447,0.43380640989960906,-0.2963530217584046,0.1838268701269672,-0.07137631158477221,0.019575446512350537,-0.06972434475325831,0.0026402701452009447,-0.028571849410060607,0.3410018024075047,-0.0788420893894643,-0.09623391695128404,-0.3733320048605739,1.019235704735334,0.6387000677002345,-0.0005168056446638047,-0.058284109188382775,0.002946667520669988,0.002056119926450933,0.006443292496179779,-0.007035573231637272,2.662972215687612,-2.0674217262951506,0.07349071666843643,-0.01842307185439196,1.0000000000000018,0.9979313204371716,0.6412873674503508,0.0277709401071318,0.051911781291926085,0.042081033212113816
Lime Green Raccoon,148,0.09118444884226627,0.2824135399708985,0.0,0.058716685858366764,-0.00042626518239163863,0.02321798367711314,-0.03919228952103737,0.04979260482138567,-0.10700614955262784,0.02904199476762543,-0.014453642124665681,0.09266987028235264,-0.11688983149151325,0.019162393151815345,-0.1045858076129988,0.03541063645647704,-0.051567356180305626,0.14273212995913798,0.01088273675301069,0.09394935326007316,-0.17486738043163602,0.0775311038703752,-0.07665799702904541,0.3932446979543344,-0.31460311283622217,0.0,0.0,0.3369376424907111,-0.4690798013951929,0.3780981095665397,0.04812939589755588,0.18386783159803516,-0.057731177600436126,0.0,0.0,0.3060544429444478,-0.047026190303384674,0.3071811989565262,-0.2396362207623254,1.0432840389473417,0.7502878150594142,-0.0005608593808507579,-0.030446471657963506,0.02601319280482837,0.022715885388261785,0.0060752223760449356,-0.010878781163598607,2.4713155981853494,-1.1228154946525464,0.06618794905451053,-0.004627063823599675,1.0000000000000004,0.9999999999999996,0.7507867843801883,0.006715824165382018,0.0479886152839773,0.03349621343962048
Periwinkle Butterfly,149,0.08910787362139659,0.10274492889249602,-0.17142336267553773,0.02593742586827008,-0.009903792703490844,0.06807926058553804,-0.03244600539086273,0.09078584675932476,-0.05367021870272495,0.043709585506489436,-0.0298024712792917,0.0802065659800416,-0.11864513667982435,0.05059091402410483,-0.047990692634321375,0.08976148049696941,-0.06564852185448071,0.18328575712095035,-0.17664759290836735,0.1423087278011545,-0.08833586245982533,0.1488365220213659,-0.11302982276393285,0.3606899681923281,-0.23077001146092396,0.09408440577327197,-0.16011721475233215,0.4049461386899784,-0.4963301028354552,0.3814741203085167,-0.3036944766735654,0.09296950454528033,-0.11117940756066584,0.06779895111735,-0.047795773480371416,0.3258317610096179,-0.32813332926995764,0.3744048051859849,-0.20399172018567527,1.051230210711572,0.0,0.0,-0.03385678520864359,0.022520296542722647,0.0,0.027648322316888973,-0.019475178917678287,3.467255062952604,-0.5780194018188608,0.07806622146125397,-0.03291243099724095,1.0000000000000009,0.9805061808008664,0.9558821341950318,0.0,0.04996590626667551,0.03678235492432056
